#KuyaNaughtyBoi 	. ALWAYS TAKEN FOR GRANTED. ALWAYS AN OPTION. I'm your naughty neighbor :-) Hindi POSER. ANGHEL sa Lupa. Not suitable for minors.  #TitosOfAlter	0,0	RT @TeamSagittarius: #Sagittarius seem emotionless at the most time because they keep it bottled up instead. They blow up after they're fed	null
John Hoyos	Instagram @ john_hoyos sc: johnhoyos	0,0	RT @Chinohoven: White people really treating the stay at home orders like its their own version of the civil rights movement  they ar	null
Kelly Neil	I'm a food photographer and recipe blogger based in my hometown of Dartmouth. Nova Scotia!	0,0	RT @RemoZaccagna: Of course. this is very cool. But I was also struck by how beautiful the Halifax area is from the air.	null
Godwin	<no bio>	0,0	RT @gaspar_lee007: Hello Nigeria.This is  Ghana at night Retweet if you're a proud GHANAIAN   #GhanavsNaija https://t.co/qtl8fLoSuf	Bra Kwame Gaspar on Twitter: Hello Nigeria. This is Ghana at night  Retweet if you're a proud GHANAIAN  #GhanavsNaija 
vale 	IG kayyvanilla  kayleenmxo 	0,0	RT @_flordecristal: Gabriela gets to sit at home and listen to all of Bad Bunny's unreleased songs https://t.co/KXoeKPqNVP	Cristal  on Twitter: Gabriela gets to sit at home and listen to all of Bad Bunny's unreleased songs 
Janeyy NSFR!!!	We shine the most when we're seven#OT7 or NOTHING~BTS loving hours open 24/7Fan acct for BTS 	0,0	RT @softseokjini: seokjin has been a great dancer ever since day one.. look at his powerful moves  https://t.co/GMW2zG0wNt	Kim Seokjin  on Twitter: Seokjin slaying it since Boy in Luv. LOOK HIS POWERFUL MOVES.  #JIN @BTS_twt 
Neku Sakuraba	Pound the Alarm. (yo this is an english speaking bot for neku sakuraba from the world ends with you. what up)	0,0	look at his sexy body	null
	@mancity	0,0	RT @AwayDaysVideos: Throwback to when Dida had to be stretchered off for this horrific assault at Celtic https://t.co/GpeGMpC95v	David Teague on Twitter: Watching Celtic v Milan from 07/08 and what a moment this was from Dida  The stretcher is the best part 
nicoleeeeeeeeeee	lways 	0,0	Dilan as he pullls 2 beers out at a time sometimes I just feel like Im the only one trying to clear space out of this fridge.	null
 Mia  #bpdawarenessmonth	Whoever wants to make their own opinion the measure of all things is an insufferable fool. #TrustYourself #EraseBlackface #AuthenticSelfAtheist	0,0	RT @MemoryIsEidetic: Look at #BlueHand Jackie and her vile online abuse https://t.co/HpQ4xbZWoJ	S on Twitter: Look at #BlueHand Jackie and her vile online abuse 
Nick James Lobato	Love to watch great College Football Games. Love Country/Christian Music. Big Hunter. Fisherman. Outdoorsman. Sportsman Fanatic. Love the Colorado Mountains!	0,0	RT @HuskerOnline: Mike Dawson happy to be back on familiar ground at Nebraska: https://t.co/pO068mYBPu #Huskers	null
Liberty Cottage	I cannot say with confidence that any of you have not committed a crime. #KAG	0,0	RT @cov_Gretchen: Do not tell me to stay safe! Social distance! Cower at home! Wear a mask!I AM AN AMERICAN.The government cannot remov	null
Noro	 || 20  voice actor  vocalist || voice commissions & collabs: OPEN	0,0	@piplup52 you had me at might	null
madtruthbomber	Maori Atheist LGBTQI ally. I always follow back #Resisters #ProChoice #BLM   #FBPE #FBR frequently sweary. #SORRYNOTSORRY Retweet obviously = endorsement.	0,0	RT @ewarren: Ive said it before. and Ill say it again: Donald Trump is our most corrupt president in modern history.But hes just the w	null
erin 	care about things that dont directly affect you | 1 John 3:16-18 | #YangGang #CongressPassUBI	0,0	RT @mcuban: Explain to me why in the midst of 50m people unemployed or under-employed. the gov isnt hiring and training MILLIONS to do Tra	null
Naddy	<no bio>	0,0	RT @CaliMaymay: OMG.  so may nabasa ako na bayaran daw at trolls yung kumokontra kay Boi. Oh really? So magkano po bayad sa akin? Where sho	null
Trade the Coach	Primarily Leafs talk with splashes of Jays opinions. Aspiring tweet ball player. #Leafs2020 #RELEASETHEKRAKENEN	0,0	@acardboardbox29 @INTERRO Not at all. I think it gets worse every season too because all the best ops are premium especially on defence.	null
kia #OUSTDUTERTE	scientian '25	0,0	i really b arguing	null
An Leavy	Retired anaesthetist with interest in politics. the military and security and emergency management.	0,0	Last week children will be learning from home and children go back next weekChild diagnosed positive at Warragamba achoolLikely to occur more often Process will be to shut school for cleaning and contact tracingKnow what it takes to keep people safe	null
Makanaki	Ascending Midget.	0,0	Loved it!	null
Kathy NJ	Retired Teacher of History. love animals and the outdoors. Of course I'm liberal. I'm out in the world paying attention. educated. do my research. and have a 	0,0	RT @ninni_laaksonen: Trump groped me before an appearance at The Late Show with David Letterman in 2006. We were photographed outside the b	null
Coronavirus	Biryani lover.Psycho.Hate Homosapiens	0,0	@charlieputh Sure I'll wake you up at 7:30 p.m	null
Mazi Oranekwu chuma	lover of freedom	0,0	RT @Maduakolamephr2: Look at how the kill a woman @BorisJohnson @FoxNews @realDonaldTrump	null
Catabassist	Messy Bitch~Problematic Sluts~Pleasure Activists She/Her Transfem. Mostly Maggie of the Firekeepers.  30y/o  @PolyHeartmony @kalina_chung @TransSalamander	0,0	RT @CaseyExplosion: Glinner is taking aim at furries now because in his mind it is a fetish. and if he can show that a person has a fetish.	null
Abbie Molina	<no bio>	0,0	RT @NathanZed: imagine how different life would be if security took that bottle at the door	null
 w h i t 	short-haired eddie stan	0,0	@diazbuddie When Ive been best friends with 3 different scorpios at separate times and had falling outs with every single one... literally THE WORST SIGN TAHNK YOU	null
mel	21 | livin life to the fullest	0,0	getting all dolled up is not really my forte. but at least im happy n comfy ^~^ https://t.co/tTU8ML41kP	mel on Twitter: getting all dolled up is not really my forte. but at least im happy n comfy ^~^ 
 Izzy Kamikaze 	#Justice4Dara #Justice4All #Right2Protest #Repealedthe8th Never give up!	0,0	@Palari_Palari @Cormac1945Neill @EOBroin He is. but at least he's found a hobby.	null
David O'Neill	Draw.Paint.Love my dog. Love nature and people.Animal Advocate.ADOPT YOUR PET. DON'T BUY YOUR PET. No DM please.	0,0	RT @ktboldy: Looking at older drawings I had done this went missing for a while and rediscovered it this evening. I wonder how different it	null
Marjorie - La Valkyrie	Friend. graphic designer. writer. community volunteer. Bilingual. Settler. Lover of fine food. the Canadian Rockies. and beer.	0,0	@matchsprint @According2Luke But do they throw a rattle out of the pram at being asked for help?	null
  	  	0,0	RT @lemdraws: almost 2 months into stay-at-home orders playing nothing but animal crossing for 10+ hrs a day https://t.co/drp9oxUF8f	lem  on Twitter: almost 2 months into stay-at-home orders playing nothing but animal crossing for 10+ hrs a day 
luzia 	Always in my heart @onlyangelshay yours sincerely. Luzia || my fav is LouisandHarry he is the best  #ASFGC	0,0	RT @tpwksonya: just remember this isnt just about larry. its about all 5 boys who went through so much shit at a young age because of the	null
CBS Newspath	Updates for producers at our affiliates and Owned Stations.  It's really for them. but if you are a news junkie. feel free to follow us too.	0,0	CORONAVIRUS- FL- HARD ROCK STADIUM TESTING- SOT SUN0101- COVID-19 testing criteria was revised at the Hard Rock Stadium drive-thru testing site in Miami Gardens Sunday. Anyone over the age of 18 can now be tested at the site regardless of symptoms. No appointment is needed. https://t.co/BQTutiwVty	CBS Newspath on Twitter: CORONAVIRUS- FL- HARD ROCK STADIUM TESTING- SOT SUN0101- COVID-19 testing criteria was revised at the Hard Rock Stadium drive-thru testing site in Miami Gardens Sunday. Anyone over the age of 18 can now be tested at the site regardless of symptoms. No appointment is needed. https://t.co/LfVVKWYuIr
ArthritisCenterSTL	STL Rheumatologist| Dr. Steven Baak. Kristy Moore. NP and Bryar Bequette. PA	0,0	RT @jcvt67: Insulin makers and PBMs @CVSHealth @OptumRx and @ExpressScripts are now being sued for scheming to raise insulin prices on cons	null
...	unofficial official child of kuroken || part-time people softener	0,0	@endlesstarss aww right at ya !!	null
BoochieKitty Flynn	Yall know why we here - group chat legend	0,0	When Travis Scott was looking at Rih like she was the last Brown Sugar Pop-Tart in the box. https://t.co/Z32GjGUZGB	BoochieKitty Flynn on Twitter: When Travis Scott was looking at Rih like she was the last Brown Sugar Pop-Tart in the box. 
milo	everything is grey	0,0	RT @ThePaisaIsRight: People forget kids are kept in caged cells for months without going outside or seeing family but cant handle staying	null
Jonatic xxx	<no bio>	0,0	RT @jonasbrothers: Were starting in 30 minutes!! #JonasWatchParty https://t.co/LrSavac6r2	Jonas Brothers on Twitter: Free tonight? Lets have a #HappinessContinues watch party here on Twitter  See you at 5pm PT / 8pm ET! #JonasWatchParty https://t.co/pFCjlQMTmq
Edwina	<no bio>	0,0	RT @btsworldwider: As a baby army I spent hours learning who is who in BTS looking at their hair colors in different MVs. That didnt go qu	null
shalle berry	Occasional reply guy  IG realslimshaili  my dog's IG kloverpreet  bernie bro	0,0	[Obama] said the job of a president or leader is not...intended to enhance one's personal political power.'If you look at the world and look at the problems. its usually old people usually old men not getting out of the way.'	null
g	Million dollar smile. ill sell myself short if i grin	0,0	RT @klauren__: sophomore year in high school my daddy made a deal that if I finished college on time. with a high gpa. I could get any car.	null
  	Welcome to my World  Stoner Graphic Designer PhotographerCreative Dude Lahori 	0,0	RT @Rangbazi: Feeling Heart Broken  After Hearing this Tragic News  May ALLAH Bless his Soul .. At least Tweet and Use Following Hashta	null
 	     	0,0	RT @officialnairam1: My heart is at ease knowing that what was meant for me will never miss me. and that what misses me was never meant fo	null
Asanka De Silva	#Founder of @LiverHealthUK. Working in partnership with @thelivergroup & @Liver4Lifeuk. #LiverHealth.	0,0	@RockboltG Heres a full clip. He clearly talks about herd immunity as one of the options being considered. You need to take a hard look at yourself for spreading misinformation for party politics. Some of your videos are utter garbage. https://t.co/QpbvF32dgs	Boris Johnson on Priti Patel. Coronavirus and Changing Nappies | This Morning - YouTube
Octubre- Text TRUMP to 88022	#AmericaFirst  Trump 2020! 	0,0	RT @DailyCaller: President @realDonaldTrump:  We are very confident that we're going to have a vaccine at the end of the year. https://	null
despacito spider	i watch you sleep	0,0	@asimo3089 ASIMO I HATETHE SHOOTING ON IPAD HELL NAH NOW AM GARBO AT JAILBREAK MAKE THE SHOOTING LIKE WHEN U DID NOT DID THIS UPDATE PLSSSSS AND THE BOTTONS OF RUN CROWCH PUNCH ITS WAY TO BUG ON IPAD / AND WHEN U GET A GUN ITS SO LITTLE	null
THE GOOD SIS	MISSOURI CITY TX.  @prncessbrandj-ig.  ceo of @thegramtraphouston on ig	0,0	The bitch i am at 21... makes me proud	null
kerven100	you can buy the codes from the link below	0,0	RT @FreddyDubs: when you at a girls crib and her little brother walks in the room https://t.co/X9SXtF0xoT	 on Twitter: when you at a girls crib and her little brother walks in the room 
a'Okay&associate	I may be quiet. but i have so much in my heart@@@@	0,0	RT @orla_mide: Wizkid is a King !!! Holla at your boyWizkid FC. Retweet if you jam this song those days #NS10vs10 https://t.co/OqrRC5RzcT	HorlaMide on Twitter: Wizkid is a King !!! Holla at your boy Wizkid FC. Retweet if you jam this song those days #NS10vs10 
Charlotte Griffin-Sice	I'm Charlotte. I spend too much time studying and getting angry about politics! I also love anime and things like that. She/Her	0,0	@R3M386 @tom_gosbee @nellonthemelon @ellie_l2003 @LondonNeolibs Who are you to say what someone is and isn't? The data shows that people with in-congruent gender identities to their sex as assigned at birth have to transition in order to you know not commit suicide. unless you just want people you don't like to die.	null
Israel	Storyteller | Writer | CreativeFor bookings: izeza.ajayi@gmail.com	0,0	RT @kemiadetiba: You people have yapped me enough this night. I'm going back to sleep. Just remember. I shot Wiz's TEASE ME video oh. So	null
Daryl Smith	Vegetarian Producer Daryl on @HeartWest Drive. Bread. pizza and beer snob.	0,0	What kind of person would look at a tiger and think I need to have a lot of them in close proximity to me for the rest of my life?	null
Carolina Portillo	<no bio>	0,0	RT @Chinohoven: White people really treating the stay at home orders like its their own version of the civil rights movement  they ar	null
KK	<no bio>	0,0	RT @cshell_eh: Can't say I am surprised. not one little bit.Canada is so fucked. Too many brainwashed liberals within our borders. and th	null
Jz333	I Am An ArtificeA Dirge Perspective From The HollowI Prefer A Slow Burn	0,0	RT @brettachapman: This is a pretty incredible headline from one of the countrys largest newspapers showing some respect to Native America	null
Light	<no bio>	0,0	RT @wildwithstars: one day at a time https://t.co/TldcGgYyZa	robin on Twitter: one day at a time 
UniteBlue Minnesota	Uniting progressive activists & organizations with Democratic politics online to defeat Trump & GOP extremists and build a just. democratic. equitable MN!	0,0	RT @dailykos: Whitmer decries racism at anti-lockdown protest and stresses it doesn't represent the entire statehttps://t.co/gtxcZ3U0IP	Whitmer decries racism at anti-lockdown protest and stresses it doesn't represent the entire state
Tiffany Linton	Actions speak louder than words.	0,0	@ToniKiss @JoeNBC Your sentence doesnt make sense. For the point you are trying to make. it should read at most 23%.	null
	Out of this world  Ga Peach  LLJoshie  LLDai	0,0	RT @Jay_Dee714: This dog was ready to press the issue. fuck you looking at??? 	null
Mark Lester Adriano	C O N Q U E R O R 	0,0	Wow. many of the older priest and Levites and the heads of families cried aloud because they remembered seeing the first temple years before after being rebuild now. Mapapaiyak ka nalang sa bubuin. ibabalik at aayusin ng Panginoon sa buhay mo. What a joy of restoration.	null
Jim Mustian	Covering federal law enforcement for @AP. Former Louisiana. Georgia and Texas newspaperman. Tell me your story: JMustian@ap.org	0,0	RT @nixonron: @AP colleagues @BernardFCondon @JimMustian and @jennpeltz with a look at the state by state lobbying campaign by nursing home	null
CEO of crying in a cool way	<no bio>	0,0	RT @tobesonoelle: things modest caused:zayn starved himself bc he didnt have time to eatharry was painted as a womaniser at age 16n	null
LynnK-OPEN CA #EndTheShutdown!	#GenX #WAKEUP #NonGMOs  #SaveTheAnimals#AdoptDontShop #foster #SaveTheChildren #EndHumanTraffickingCardiff By The Sea. CA	0,0	@brucehale @DeAnna4Congress @realDonaldTrump Not true. Good luck with Biden. oh and Hillary Clinton thinks she is gonna just slide right in as candidate. Too much corruption on her.Dems have become communists.Every dem governor is acting like a dictator...oh and here is this for interesting facts.https://t.co/SiJHydhcim	Corey Lynn - Corey's Digs on Twitter: 1)  ITS HERE!  My 25+ chapter book is rolling out! Is AIDS U.S. $90B Taxpayer Dollars A Global Slush Fund?  3 Fmr U.S. Presidents  35 Govs  Scores of NGOs Each Chpt breaks down NGOs involved & scandals. with a mind-blowing conclusion at the end of the book. (cont.) https://t.co/L0JcLuuuSP
NaaBiii	probably the most annoying person you know 	0,0	My broke ass is supposed to get up at 6am. Need to go to the office once in a while. I'm still optimistic about it.	null
mamabooch	Mother. wife. daughter. sister. teacher. mentor. reflective practitioner. lifelong learner. MA Certified Reading Specialist. NEA/CTQ Endorsed Teacher Leader	0,0	RT @rpondiscio: Perhaps the best Twitter poll ever.  And the most telling result. Just say no to infantilizing teachers with silly icebrea	null
The Black Zeus	STRAIGHT BLACK MALE|| 26 || NASTY NIGGA FROM THE SOUTH || CONTENT CREATOR || +ONLY!!	0,0	RT @EightWitTha24: Thick women are winning at life....	null
Zexdout	Vet. Father of an . Independent liberal conservative. Him/He. #ImpeachTrump. Retweets & follows don't indicate endorsement. they are points of common ground.	0,0	RT @lemdraws: almost 2 months into stay-at-home orders playing nothing but animal crossing for 10+ hrs a day https://t.co/drp9oxUF8f	lem  on Twitter: almost 2 months into stay-at-home orders playing nothing but animal crossing for 10+ hrs a day 
Ale Reyes	Fangirl. Lectora. Futura escritora. Cinfila. Friki. Feminista. 21 aos.	0,0	RT @SimuLiu: This one goes out to all the people who would get yelled at by their parents for putting rice/noodles on their plate at the bu	null
nsfr	      * -   (/)21   @snoopywoozen 	0,0	Im screaming I cannot do this look at them look at those beautiful eyes thighs my god https://t.co/po6xOAJJBL	nsfr on Twitter: Im screaming I cannot do this look at them look at those beautiful eyes thighs my god 
Sam here. Never fucking voting for Joe Biden.	Political junkie that loves getting stoned. inhaling coffee. sciencey and really cute shit.   #NeverBiden You're not entitled to my vote Joe.	0,0	RT @SavedYouAClickV: This provocative headline doesn't reflect Ubisofts calm response at all. A historian and advisor at Ubisoft said that	null
maia	MY DREAM IS TO BECOME FAMOUS RIP Grandpayoure in a better place now1950-2020	0,0	RT @Leo_Tweets: #Leos be like Im really fucking needy and I require a lot of attention but I also like my space and get annoyed at clingin	null
DAME .	   SHE/HERS	0,0	RT @FredTJoseph: Years ago. I peacefully protested the murder of Eric Garner. As we walked past officers I looked at one and he said Giv	null
croseofx- top 2.5%	18 year old GODDESS sub to my only fans! DO NOT send me dick pics- you will be blocked 30 unblock fee. ask me about my payment methods x	0,0	RT @fairyhenno: POV: you look at me from below because right now you are on your knees on the ground and while you worship me. you hurry to	null
KVNG STYLEz 	God first I love good music Weirdo 	0,0	RT @eli___k: We finish international beef.. Now the tl make date rush.. After that we need some home beef. you people should sub yourselves	null
gaycy	peepee poopoo	0,0	that sounds gross oh my god rip 	null
godspeed uwu! black emperor	IDDQD. he/him. #Bernie2020	0,0	Possible tip-off that I got a shit sleep last night is buying a copy of Silent Hill for a ridiculous price only to discover its the demo disc. Ill never rip a sick vape/find my daughter at this rate	null
ALHAJI MOH	Serial Entrepreneur||Social freak||Abusite||industrial design ||verified trouble maker||IG @official__moh	0,0	RT @Zsauceboi: Wizkid took on a legend and doesn't even score one.No come closer. No Holla at your boy. No Daddy yo. No fever and still f	null
oo7PorscheMGS	New acc. Love art+tech made w/both purpose+passion..MGS. TheLASTofUS. JOURNEY. Inside. TWD. GOW. RDR. GTA. GT. RE. DMC. 2 decades of competitive: Socom+UT+CS+R6	0,0	RT @businessinsider: A fringe theory suggests the coronavirus could have leaked from a lab at the Wuhan Institute of Virology in China. but	null
rise up 	If the rakes & shovels aren't outside the White House by now. they're never going to be. Have a banana. republic. 	0,0	RT @bessbell: Send this thread to any idiot fucker who posts an Instagram at the beach or a crowded park. Tell them my dad says see you lat	null
hans 	north shore. oahu | kalena 	0,0	RT @AlyciaTyre: My bestfriend always gonna be my bestfriend and shes been my bestfriend through all my mental changes and all my phases an	null
Justin Burkhardt	Free Agent. Experienced Public Relations Guy by Day....Writer by Night.	0,0	Shout out to my friend Jackie. one of the best to ever suit up at Nova! @NovaAthletics @novawbb	null
#ItrustAndy	Mom. social worker. advocate. activist and Kentuckian by choice. #riseup #powertothepeople #mssw #resist......(not interested. dont DM )	0,0	RT @AndrewMillerKY: This isn't just about Maddox anymore.  This is now about every single member of GOP leadership that has not forced her	null
Dior Paris Doll 	 b-ham hottie ig: diorparisdoll  MMH 17 	0,0	Seeing Stan Lee at the end of Big hero 6 as Freds Father https://t.co/Wo0HrDKrt1	Dior Paris Doll  on Twitter: Seeing Stan Lee at the end of Big hero 6 as Freds Father 
bot	()AMFMTweetbot()@jo2cbstv@mrc_yashi	0,0	This is JOAV-FM  JOAV-FM. 81.3 FM J-WAVE.frequency. 81.3MHz.transmitting at reduce power of https://t.co/fhVLyiKDx7 test broadcasting.2008	null
Jen J	Team Trump	0,0	RT @MelissaAFrancis: Save this tweet. Even after they delete it. https://t.co/6LhD51Z9dV	CNN on Twitter: Asian giant hornets have been spotted in the United States. scientists say. At more than two inches long. they're the world's largest hornets with a sting that can kill humans if bitten multiple times. Researchers have nicknamed them murder hornets. https://t.co/UADVdpGALq
its a no from me. dawg.	ig: beccagell $badgal56	0,0	Guys my usual Sunday yoga at 6pm class was cancelled tonight and I need a session or a workout online. can someone send me a link to something they use? I need to get my workout in somehow lol	null
marCee	i dont tolerate bullshit or people	0,0	someone take me to a hospital rn. im listening to lil pump at 2:38am	null
Yuni Arsita Kendek	just have fun:)Jungkook	0,0	RT @Koreaboo: BTS's Jungkook Felt Comfortable Enough To Show His Tattoos. And ARMYs Felt Extremely Soft And Thirsty At The Same Timehttps	null
_	I live a life I deserveA proud FUTArian and a proud @manutd supporterProject Manager CEO: Shot_shooter Inc	0,0	@kuyet10 @EngineChux I have no right to laugh at you	null
adahm	you losing an argument to a 16 year old and you 26 bro just switch to facebook	0,0	RT @dazegxd1: mom can we get druskiwe already got druski at homedruski at home:	null
Pinkfull Night	A shy and fearful teenager batpony gaining back trusts through musics and friends. Would thanks million times @mlp_RubyRay for everything.(Toward shy skree RP!)	0,0	Just because.:PSaid Pinkfull at @mlp_Beaming before sitting on a seat. ready to enjoy the mango lasagna of @mlp_Noteshifter!(@mlp_RubyRay )	null
house arrest	JFKU  washed up athlete 	0,0	RT @n0torious_nat: That motherfucker is real ignorant when there were CHILDREN separated from their families and locked in ACTUAL cages. Oh	null
Aafy. Won't swear kpoopies from 5am to 7pm.	BTS Army. Gets happy seeing koo eating. Waiting for Tae to ft in cypher and Jin to do some acting. Mickey should keep aside his attitude start loving hobi.	0,0	RT @btsworldwider: As a baby army I spent hours learning who is who in BTS looking at their hair colors in different MVs. That didnt go qu	null
Armin Rosen	John Glenn drinks cocktails with God in a cafe in downtown Saigon @TabletMag Armin dot Rosen at Gmail dot Com	0,0	RT @smfranz: manhattan ass tweet	null
An Leavy	Retired anaesthetist with interest in politics. the military and security and emergency management.	0,0	7 yo boy MildManaged at homeWarragamba School closed today for cleaningLooking to identify sourceDeaths remain at 44	null
Dhenad	Seem not to understand meSorry.don't seem to understand myself either except my Magic fingers.the only part i award my all......Foodie !Cookery!! Chef !!!	0,0	RT @odun42000: @PoliceNG pls there's an ongoing robbery at no. 5 irepodun street. oke ira. Ogba. Ikeja. Someone has tried reaching the DPO	null
Sydney Stafford	It's pretty stabby19; she/herViddy Well	0,0	@izzymccalla I would go into the stalls and change for this reason bc everyone was expecting me to look at them in middle school and I didnt want ppl thinking I was like that I was always respectful	null
igorek	07 powrut he/him	0,0	I tell your girl to link me at the coffee shop	null
ID Victor	A perfect gentlemanRadio AddictMusic loverA good listenerAll out to make more money	0,0	RT @iSlimfit: IF YOU CAN AFFORD TO STAY AT HOME. PLEASE REMAIN IN YOUR HOUSE! WE ARE NOWHERE NEAR FLATTENING ANY CURVE!	null
fled a blue state	Constitutional conservative. Support freedom. limited government. reject progressive idiocy and all things PC...Trump2020...relocated to FL from MA...	0,0	RT @Cernovich: - The report says a number of faculty members visited Epstein at his homes in New York. Florida. New Mexico and the Virgin	null
 EM 	$emkimberlin  19	0,0	RT @antisocialszn: im shy at first then BOOM. crackhead	null
thhx	<no bio>	0,0	@LfcAlissonB At least she didnt say she liked you and gave you her number and then blocked you for no reason without any explanation	null
B r u h   	Wolves fan  south bank season ticket @daveedwardsGOAT second acc Fan account  bi lol	0,0	@Stinovitch_03 Guys its time for me to leave twitter. I love the wonderful experiences that it has brought and will cherish all the friends that I have made. I just feel like at this stage in my life. twitter is a burden just like its a burden to carry my fat juicy  everyday. Ily guys 	null
Michael Snyder	<no bio>	0,0	@ByChrisMurray I was at the last Great Alaska Shootout  a few years back. I had breakfast with Danielle and Mariah Musselman.  Also I had great halibut fish and chips up there. Good talk	null
pootoe 	    $eamanmangu	0,0	RT @Be_ll_adonna: *blinks in Black girls in bathing suits at a swimming pool*	null
JimmyNeutron	It's better to be feared than loved if you cannot be both .|| #ManUtd   IG. @savage.knight_ Air Sign ||Proudly South African 	0,0	RT @oluwatayomii: i have a why am i like this moment at least 5 times a day	null
Matas Vsquez	De la Patagonia. Ingeniero en Construccin. Adicto a los conciertos. Coyhaique Santiago Lima	0,0	RT @WestworldHBO: One last strategy. Final episode. Tonight at 9PM on @HBO. #Westworld https://t.co/BZXGy0Cu0t	RIC0O0O0O0O on Twitter: One last strategy. Final episode. Tonight at 9PM on @HBO. #Westworld 
Omy	proud Patriot. standing for morality of this country to be restored. pretty excited I am officially blocked by Peter Fonda- Michael Avanetti  and Shep 	0,0	RT @DanCrenshawTX: We do not need to be threatening people that are trying to get their lives back on track. Texans are responsible enoug	null
kat 	 ya dig	0,0	RT @angiesalguero5: the day is so beautiful sadly i spent it all at work 	null
   	currently failing biomed in liverpool	0,0	RT @helxn: If youre gonna moan about your mediocre life at least try and make it funny	null
Patrick Williams	Human being Piper's dad  Acting @ABCAustralia social media lead. usually @abcbrisbane social media producer  #adoptagreyhound. Open DMs	0,0	This is my idea of hell	null
Tamara	Psalm 46:5 ||  ||	0,0	@ChuksMorayo AHHHH look at you!!!	null
The Sheriff of Rottingham	<no bio>	0,0	Is this to prevent a run on the banks because the promised relief and stimulus checks are not comming? 70 million unprocessed new unempmt claims. RE backed securities dwnWhy are the ATMs not filled with cash at the closed bank branch sites I have seen anyone else notice this?	null
Y0ung D0ug	Rapper from Winnipeg. mb BLACKL1ST	0,0	RT @TheRock: Actually. I was arrested at 13. then lost my virginity at 14 and then forced to leave Hawaii. * not because of my horizontal	null
Ray Agelaste	<no bio>	0,0	@webbhk They are outrage because they realized that boycotting is just lip service at their side. but it is worked against them fully. And they start to fear that it will spread across the world from sample made by Hong Konger.	null
MAGA!/ KAG! Citizen	Happily married. Patriot supporting our Great POTUS and AMERICA 100%!No porn or DMs. WWG1WGA!!!I stand with Gen. Flynn!	0,0	RT @charliekirk11: BOOM:Despite constant negative coverageDespite endless Democrat liesDespite a global pandemicPresident Trumps a	null
GreenLily	Personal opinions. Maths. Science. computing.  cats. cycling. bushwalking. democracy. media.  climate change. Test. trace. isolate. Masks4All.	0,0	RT @electroboyusa: Hooray!The hashtag #GoJoe is trending at #1 in the United States but we have to keep it going all day!Make sure you	null
TheCarmenStar	She/HerArtistFurryThe Sunningrocks belong to ThunderClanMassive #HazbinHotel fanTakenEnjoy your stay!PFP:@Edepol_	0,0	My dad just looked at my screen while I was drawing 2 furries kissing and he said You're getting really good at that. and just walked away. I mean. thanks for the compliment but... did he not.. realize what I was drawing??? Surely if he did. he would've reacted. but he didn't??	null
Mar	everythingoes 	0,0	RT @charts_k: .@BTS_twt ON is back to #1 on MelOn at 7AM KST! (534th hour at #1) https://t.co/n2q31aJqTa	K-Charts & Translations on Twitter: .@BTS_twt ON is back to #1 on MelOn at 7AM KST! (534th hour at #1) 
Diane Claire	I see myself as a humanist classical liberal. My core value is freedom. backed by respect for life. compassion. integrity and fairness.	0,0	RT @paulanthtaylor: Common sense advice from John Ioannidis. professor of medicine. epidemiology and statistics at @Stanford. and Rohan Sil	null
Ty	IG: tythadonn__ Cali| Si vis pacem. para bellum	0,0	RT @antisocialszn: im shy at first then BOOM. crackhead	null
Victoria Allen	NOLA/ BTRIllustrator/DesignerFine Artist. Creative Strategist. Social. Marketing & Communications coordinator. LSU Manship School Grad Student 	0,0	Lets say it louder for the people in the back  #SaveTheUSPS	null
HawaiiDelilah	Democratic Digital Activist | Often on long flights with cocktails  | Hawaii has the best senators | #BarackObamaDemocrat | Pro-Cougar | Does not ingest bleach	0,0	@QueenMab87 If you want to claim progressive cred on women's rights. you should at least be progressive about the most basic of women's rights.	null
Yusuf	Anything but a social media enthusiast. climate change|writer(allegedly)|Art enthusiast|seasonal youtuber|run away aspiring designer&Video editor|lover	0,0	RT @antonioguterres: We must act now to tackle #COVID19 globally  and. at the same time. pursue immediate. ambitious #ClimateAction for a	null
'Kayode	 Eccentric Soul. @USArmy. Arsenal FC. Sept 25. RTs  Endorsement.	0,0	RT @jidesanwoolu: Banks and other private firms are allowed to open with a maximum of 60% of their staff strength. operating within the hou	null
.	 @kpxh_	0,0	RT @yunjjongs: hello friends. look at 2ho https://t.co/cyBNcgxQTf	  2 on Twitter: hello friends. look at 2ho 
U R I A H 	rest in peace grandma. business info: gabejordan99@icloud.com IG // Uriahh99  SnapChat // Uriahh99  CeeJays 	0,0	RT @Jay_Dee714: This dog was ready to press the issue. fuck you looking at??? 	null
Habichuela 	Cool Beans 	0,0	My neighbors back at it again	null
Mbadweiser	Let everything happen to you. Beauty and terror. Just keep going. No feeling is final. - Rainer Rilke	0,0	RT @ESPNFC: Imagine being a keeper and scoring a bicycle kick goal at the death (via supersporttv/Instagram) https://t.co/lLCkhARwRg	ESPN FC on Twitter: Imagine being a keeper and scoring a bicycle kick goal at the death  (via supersporttv/Instagram) 
Frenchies 4 Trump 	Former French Navy Officer. fond of American culture and politics. Love your 45th Prsident and wish we could get somebody like him in France. #TRUMP #MAGA	0,0	RT @charliekirk11: BOOM:Despite constant negative coverageDespite endless Democrat liesDespite a global pandemicPresident Trumps a	null
